time,location,account,message,features
4/10/2020 0:24,Downtown,Richard_FergusonMouse1984,"re: @RockyFlame Oh of course dear, I do! I wonder when will the school start again.","school,dear"
4/10/2020 0:24,Southton,BAttentativeR,re: @ArtistLalisaManoban How do we know you weren't replaced with yuor own clone??????,"artistlalisamanoban,yuor,clone"
4/10/2020 0:24,Oak Willow,LazyLongoriaBowl1951,re: Heís in my backyard @RunningTree ,"backyard,hes"
4/10/2020 0:24,Southwest,FleetGBread,re:  #RescueTeams Glad somebody will know what they're doing. @CityEvents,"glad,rescueteams glad,rescueteams"
4/10/2020 0:25,Downtown,FuriousCPlate47,re: @ArtistLalisaManoban How do we know you weren't replaced with yuor own clone??????,"artistlalisamanoban,yuor,clone"
4/10/2020 0:25,Southton,ECleverEstrada,re:  #RescueTeams Glad somebody will know what they're doing. @CityEvents,"glad,rescueteams glad,rescueteams"
4/10/2020 0:25,Weston,RacesMichael_ReesBear,re: @kristen back from where? Tell her not to come the situation is so bad!!,situation
4/10/2020 0:26,Weston,Susan_Silveri66,re: @ArtistLalisaManoban How do we know you weren't replaced with yuor own clone??????,"artistlalisamanoban,yuor,clone"
4/10/2020 0:26,Oak Willow,SmartWCar15,re: @DerekNolan ARE YOU SERIOUS,serious
4/10/2020 0:26,Southton,LovesMcclureBear,re: Heís in my backyard @RunningTree ,"backyard,hes"
4/10/2020 0:26,Weston,SusanDarkHoag,re: @RunningTree Sister where you at,"sister,runningtree"
4/10/2020 0:27,Southton,Millard12Salisbury,re: @VanessaCorwin major cell phone was crushed!! thank god Dad bought me that tablet,"major cell phone,phone,cell,dad,god,tablet"
4/10/2020 0:29,Scenic Vista,TollefsonCat77,re: @ArtistLalisaManoban oh thank heavens!,heavens
4/10/2020 0:29,West Parton,GuapoMPlate,re: @kristen back from where? Tell her not to come the situation is so bad!!,situation
4/10/2020 0:29,Southton,MichaelHorse39,re: @VanessaCorwin Im the only one willing to say that this entire city is run by the GOVIRNMENT TO CONTROL OUR BRAINS,"govirnment,entire city,brains,city"
4/10/2020 0:29,Weston,Sarah_Cloutier20,re: Ugh because youíre always so flaky @NoFearCher,"ugh,nofearcher,youre"
4/10/2020 0:29,Downtown,GregoryBear2015,"re: @RockyFlame Oh of course dear, I do! I wonder when will the school start again.","school,dear"
4/10/2020 0:29,Downtown,CleverMBread,re: @RunningTree Sister where you at,"sister,runningtree"
4/10/2020 0:30,Southwest,WileyDonaldPlate,"re:  Um, could we get someone @retiredfiremarshall to look at the nuke plant?","retiredfiremarshall,nuke plant,plant"
4/10/2020 0:30,Weston,AttentativeReynoldsBowl1966,re: @DerekNolan ARE YOU SERIOUS,serious
4/10/2020 0:30,Downtown,HoldsParsonFish,re: Ugh because youíre always so flaky @NoFearCher,"ugh,nofearcher,youre"
4/10/2020 0:30,Southwest,GuapoSLight,re: Heís in my backyard @RunningTree ,"backyard,hes"
4/10/2020 0:30,Weston,FastMCandy,re: @ArtistLalisaManoban oh thank heavens!,heavens
4/10/2020 0:31,Downtown,WatchesKimberly_OdomLion,re: @DerekNolan ARE YOU SERIOUS,serious
4/10/2020 0:32,East Parton,AttentativeHCar,"re:  Um, could we get someone @retiredfiremarshall to look at the nuke plant?","retiredfiremarshall,nuke plant,plant"
4/10/2020 0:32,Palace Hills,Ferguson97,re: @DerekNolan ARE YOU SERIOUS,serious
4/10/2020 0:32,Weston,SmithersDog34,re: @RunningTree Sister where you at,"sister,runningtree"
4/10/2020 0:33,Southton,Julia_BurgerBear1974,"re: @EllaChang I thout I was done with yuo, liar","yuo,liar,ellachang"
4/10/2020 0:33,Weston,CleverBowlRichard_Miller,re: @DerekNolan ARE YOU SERIOUS,serious
4/10/2020 0:34,Southwest,Carlos_Gordon83,re: @VanessaCorwin major cell phone was crushed!! thank god Dad bought me that tablet,"major cell phone,phone,cell,dad,god,tablet"
4/10/2020 0:34,Southwest,Nicholas73J,re: @RunningTree ,
4/10/2020 0:34,Terrapin Springs,AttentativeHBowl,re: @VanessaCorwin #numbguirlsgetstuffdone #FTWVanessaCorwinWonder,",ftwvanessacorwinwonder,numbguirlsgetstuffdone"
4/10/2020 0:34,Northwest,HoldsShirley_JacksonWhale,re: @VanessaCorwin Im the only one willing to say that this entire city is run by the GOVIRNMENT TO CONTROL OUR BRAINS,"govirnment,entire city,brains,city"
4/10/2020 0:35,Southwest,FearsEarlBird,re: Ugh because youíre always so flaky @NoFearCher,"ugh,nofearcher,youre"
4/10/2020 0:35,Downtown,FleetMeghanBanana,re: @ArtistLalisaManoban How do we know you weren't replaced with yuor own clone??????,"artistlalisamanoban,yuor,clone"
4/10/2020 0:35,Southwest,LovesEileenBear,re: @RunningTree ,
4/10/2020 0:35,Southton,WileyLightScottie_Garcia,re: @VanessaCorwin hospital!? how dare you have these adventures without me! omw to you now,"adventures,hospital"
4/10/2020 0:35,Cheddarford,WatchesNathan_SheehanHorse,re:  @VanessaCorwin wanna share any happy drugs ? :slightly_smiling_face:,"drugs,happy drugs,vanessacorwin"
4/10/2020 0:36,Northwest,FastBananaIsmael_Carkhuff,re:  @DerekNolan omg really? you think they're that smart ?,
4/10/2020 0:37,Palace Hills,WileySHouse,re: @DerekNolan ARE YOU SERIOUS,serious
4/10/2020 0:38,Weston,RunsAnthony_TranBear,"re:  Um, could we get someone @retiredfiremarshall to look at the nuke plant?","retiredfiremarshall,nuke plant,plant"
4/10/2020 0:38,Weston,HerbertBusyM,re:  @VanessaCorwin wanna share any happy drugs ? :slightly_smiling_face:,"drugs,happy drugs,vanessacorwin"
4/10/2020 0:39,Northwest,Peter79Woodruff,re: @VanessaCorwin major cell phone was crushed!! thank god Dad bought me that tablet,"major cell phone,phone,cell,dad,god,tablet"
4/10/2020 0:39,Safe Town,Layne1985,re: @DerekNolan ARE YOU SERIOUS,serious
4/10/2020 0:40,Weston,Lamison2012,re: @HurtsToPurr They want us to think they know what they're doing but they hire people with only a day of training to save YUOR LIFE,"yuor life,life,yuor,people,training,day"
4/10/2020 0:40,Oak Willow,Scott2010,re: @RunningTree Sister where you at,"sister,runningtree"
4/10/2020 0:40,Downtown,HoldsBowmanHorse,re:  @VanessaCorwin wanna share any happy drugs ? :slightly_smiling_face:,"drugs,happy drugs,vanessacorwin"
4/10/2020 0:40,Southton,CuriousRCouch,re: @ArtistLalisaManoban How do we know you weren't replaced with yuor own clone??????,"artistlalisamanoban,yuor,clone"
4/10/2020 0:40,Downtown,CarlFastY,re: @VanessaCorwin hospital!? how dare you have these adventures without me! omw to you now,"adventures,hospital"
4/10/2020 0:41,Downtown,FastRCouch,re: @RunningTree ,
4/10/2020 0:41,Southwest,FastTPlate,re: @DerekNolan ARE YOU SERIOUS,serious
4/10/2020 0:41,Cheddarford,FamousLightAnn_Sanchez,re: Ugh because youíre always so flaky @NoFearCher,"ugh,nofearcher,youre"
4/10/2020 0:41,Downtown,MilburnHorse1955,"re: @EllaChang I thout I was done with yuo, liar","yuo,liar,ellachang"
4/10/2020 0:41,Old Town,C1980Irvin,re:  @DerekNolan omg really? you think they're that smart ?,
4/10/2020 0:41,Cheddarford,CleverCouchKathy,re: @HurtsToPurr They want us to think they know what they're doing but they hire people with only a day of training to save YUOR LIFE,"yuor life,life,yuor,people,training,day"
4/10/2020 0:41,Southton,Bernard32Gonzalez,re: @ArtistLalisaManoban How do we know you weren't replaced with yuor own clone??????,"artistlalisamanoban,yuor,clone"
4/10/2020 0:42,Downtown,T2007Ball,"re: @RockyFlame Oh of course dear, I do! I wonder when will the school start again.","school,dear"
4/10/2020 0:42,Broadview,WileyTBanana95,re: @DerekNolan ARE YOU SERIOUS,serious
4/10/2020 0:42,Southwest,FamousBananaBlanks,re: @HurtsToPurr They want us to think they know what they're doing but they hire people with only a day of training to save YUOR LIFE,"yuor life,life,yuor,people,training,day"
4/10/2020 0:44,Southwest,Rydberg89,re: @DerekNolan ARE YOU SERIOUS,serious
4/10/2020 0:44,Cheddarford,Benjamin48,re: @HurtsToPurr They want us to think they know what they're doing but they hire people with only a day of training to save YUOR LIFE,"yuor life,life,yuor,people,training,day"
4/10/2020 0:45,Cheddarford,WileyWootenBowl,re: @DerekNolan ARE YOU SERIOUS,serious
4/10/2020 0:45,Palace Hills,PWileyHall,re: @kristen back from where? Tell her not to come the situation is so bad!!,situation
4/10/2020 0:45,Cheddarford,TallPPlate,re: @RunningTree ,
4/10/2020 0:46,Weston,DFamousLamke,re: @Rescue14 could use an extra set of hands unloading the truck on West St,"set,extra set,hands,truck,west"
4/10/2020 0:46,Downtown,BLazyJuarez,re: @HurtsToPurr They want us to think they know what they're doing but they hire people with only a day of training to save YUOR LIFE,"yuor life,life,yuor,people,training,day"
4/10/2020 0:46,Broadview,SelmaLion50,re: @DerekNolan ARE YOU SERIOUS,serious
4/10/2020 0:48,Downtown,LovesTheresa_KeyserBear,re: @HurtsToPurr They want us to think they know what they're doing but they hire people with only a day of training to save YUOR LIFE,"yuor life,life,yuor,people,training,day"
4/10/2020 0:48,Weston,Della_FarnsworthDog1964,re: @Rescue14 could use an extra set of hands unloading the truck on West St,"set,extra set,hands,truck,west"
4/10/2020 0:49,Cheddarford,JFamousD,re:  @DerekNolan omg really? you think they're that smart ?,
4/10/2020 0:50,Weston,AlmaAttentativeS,re: @VanessaCorwin Im the only one willing to say that this entire city is run by the GOVIRNMENT TO CONTROL OUR BRAINS,"govirnment,entire city,brains,city"
4/10/2020 0:51,Broadview,SmartCarPhilip_Hargrave,re: @EllaChang PROVE ME RONG,"prove,ellachang prove"
4/10/2020 0:53,Palace Hills,DarkHowardBowl,re: @Rescue14 could use an extra set of hands unloading the truck on West St,"set,extra set,hands,truck,west"
4/10/2020 0:54,Southton,Jessica_VillegasWhale2001,re:  @DerekNolan omg really? you think they're that smart ?,
4/10/2020 0:55,Weston,Wilkins1976,re: @Rescue14 could use an extra set of hands unloading the truck on West St,"set,extra set,hands,truck,west"
4/10/2020 0:55,Southton,RichardCandidD,re: @HurtsToPurr They want us to think they know what they're doing but they hire people with only a day of training to save YUOR LIFE,"yuor life,life,yuor,people,training,day"
4/10/2020 0:56,West Parton,FastACar87,re:  @DerekNolan omg really? you think they're that smart ?,
4/10/2020 0:57,Downtown,SteveWhale1998,re:  @DerekNolan omg really? you think they're that smart ?,
4/10/2020 0:59,Oak Willow,SmartHouseWalter,re: @Rescue14 could use an extra set of hands unloading the truck on West St,"set,extra set,hands,truck,west"
4/10/2020 1:02,Southton,TallIcecreamStewart,re:  @DerekNolan omg really? you think they're that smart ?,
4/10/2020 1:05,Cheddarford,Carl_RobinsonDog2002,re: @Rescue14 could use an extra set of hands unloading the truck on West St,"set,extra set,hands,truck,west"
4/10/2020 1:05,Cheddarford,JosephBusyJorgensen,"re:  Um, could we get someone @retiredfiremarshall to look at the nuke plant?","retiredfiremarshall,nuke plant,plant"
4/10/2020 1:11,Weston,JObnoxiousMarkert,re: @VanessaCorwin hospital!? how dare you have these adventures without me! omw to you now,"adventures,hospital"
4/10/2020 1:13,Southton,Villa1982,re: @EllaChang PROVE ME RONG,"prove,ellachang prove"
4/10/2020 1:13,Weston,James76G,re: @VanessaCorwin #numbguirlsgetstuffdone #FTWVanessaCorwinWonder,",ftwvanessacorwinwonder,numbguirlsgetstuffdone"
4/10/2020 1:14,East Parton,ObnoxiousBCouch,re: @VanessaCorwin Im the only one willing to say that this entire city is run by the GOVIRNMENT TO CONTROL OUR BRAINS,"govirnment,entire city,brains,city"
4/10/2020 3:06,Southwest,VanessaCorwin,@Francisodaggins canít your dad send one of his helicopters?,"helicopters,dad,francisodaggins"
4/10/2020 3:07,Broadview,NoFearCher,@EllaChang whatís the molecular formula for carbon monoxide ,"monoxide,molecular formula,carbon,ellachang,whats,carbon monoxide,formula,ellachang whats"
4/10/2020 3:07,Cheddarford,DerekNolan,ITS FINALLY COMING #FTWCOMINGWaste,"finally,ftwcomingwaste"
4/10/2020 3:08,Oak Willow,RockyFlame,They better fix the stray Heroes of St. Himark or their gonna be breeding. I'm not tryna live in cat city amiright?,"stray heroes,cat,st,himark,cat city,st himark,heroes,amiright,gon,tryna,city"
4/10/2020 3:09,Cheddarford,DerekNolan,@BB Girl THEYRE FINALLY SHOWING US THERE TRUE FACES,"girl theyre,theyre,bb,girl"
4/10/2020 3:09,Oak Willow,CiloFlame,@RockyFlame Save your voice otherwise you'll starve again,voice
4/10/2020 3:10,Chapparal,EllaChang,@NoFearCher CO,nofearcher
4/10/2020 3:11,Cheddarford,RoseWyatt,I'll just end it right here #WinsIllWonder,
4/10/2020 3:11,Broadview,kyle,"""@DerekNolan Broadview , theres no shelter""","broadview,shelter"
4/10/2020 3:12,Cheddarford,DerekNolan,I WARNED EACH AND EVERYONE OF YOU BUT NOW YOU GET TO SEE THE DISTRUCSHUN PLAY OUT BEFORE YUOR OWN EYES,distrucshun
4/10/2020 3:12,Broadview,NoFearCher,@EllaChang that is COrrect,ellachang
4/10/2020 3:14,Cheddarford,DerekNolan,@kyle OOF,oof
4/10/2020 3:15,Oak Willow,JCandidM,re: @EllaChang that is COrrect,ellachang
4/10/2020 3:16,Chapparal,EllaChang,@NoFearCher COol,"cool,nofearcher cool"
4/10/2020 3:17,Southwest,DAttentativeAnderson,re: @EllaChang that is COrrect,ellachang
4/10/2020 3:18,Safe Town,WileyGreeneLight,re: @EllaChang that is COrrect,ellachang
4/10/2020 3:20,Pepper Mill,FrancineHiggins,@VadnnessadnCorwin UGH he adnnd Mom adnre on adn trip :fadnce_with_rolling_eyes: they took both adnnd flew sepadnradntely becadnuse they hadnte spending time together,"vadnnessadncorwin ugh,fadncewithrollingeyes,ugh,mom,adn trip,adnre,spending,mom adnre,adn,trip,adnnd"
4/10/2020 3:20,Weston,SmartJLight,re: @EllaChang that is COrrect,ellachang
4/10/2020 3:21,Palace Hills,2NDammendment,"Iím staying in my house, I dare them to try to make me leave",house
4/10/2020 3:22,Weston,DarkCouchWebb,re: @EllaChang that is COrrect,ellachang
4/10/2020 3:22,Weston,DianeBird77,re: @EllaChang whatís the molecular formula for carbon monoxide ,"monoxide,molecular formula,carbon,ellachang,whats,carbon monoxide,formula"
4/10/2020 3:23,East Parton,BrendaCuriousNave,re: @BB Girl THEYRE FINALLY SHOWING US THERE TRUE FACES,"girl theyre,theyre,bb,girl"
4/10/2020 3:23,Cheddarford,DerekNolan,WATCH THE WORLD BURN AND REMEMBER WHAT I TOLD ALL OF YUO ABOUT THAT CRAZY PALES EMPEROR,"world,emperor,crazy,pales,yuo"
4/10/2020 3:24,Weston,SmartCCouch58,"re: ""@DerekNolan Broadview , theres no shelter""","dereknolan broadview,broadview,shelter"
4/10/2020 3:24,Terrapin Springs,FearsLarryOctopus,re: @EllaChang that is COrrect,ellachang
4/10/2020 3:25,Weston,FastThomasBanana,"re: ""@DerekNolan Broadview , theres no shelter""","dereknolan broadview,broadview,shelter"
4/10/2020 3:25,Pepper Mill,SteinbeckDog94,re: @BB Girl THEYRE FINALLY SHOWING US THERE TRUE FACES,"girl theyre,theyre,bb,girl"
4/10/2020 3:26,Cheddarford,E18Rambert,re: @EllaChang whatís the molecular formula for carbon monoxide ,"monoxide,molecular formula,carbon,ellachang,whats,carbon monoxide,formula"
4/10/2020 3:26,Southwest,K1972Maynard,re: @BB Girl THEYRE FINALLY SHOWING US THERE TRUE FACES,"girl theyre,theyre,bb,girl"
4/10/2020 3:27,Weston,FearsZimmermanFish,"re: ""@DerekNolan Broadview , theres no shelter""","dereknolan broadview,broadview,shelter"
4/10/2020 3:27,Southton,CuriousSchramBowl,re: @EllaChang whatís the molecular formula for carbon monoxide ,"monoxide,molecular formula,carbon,ellachang,whats,carbon monoxide,formula"
4/10/2020 3:29,Southton,PAttentativeLittle,re: @NoFearCher CO,nofearcher
4/10/2020 3:30,Downtown,CandidIcecreamEnrique_Boggs,re: @EllaChang that is COrrect,ellachang
4/10/2020 3:30,Broadview,FleetPecoraBread2010,re: @BB Girl THEYRE FINALLY SHOWING US THERE TRUE FACES,"girl theyre,theyre,bb,girl"
